X,Y,Z,phie,vsh,kv,sw,Facies,WellID
2300.00000,2940.00000,51.87500,0.25159,0.21905,176.13352,0.23324,1.00000,94.00000
2300.00000,2940.00000,52.37500,0.23959,0.27714,76.37383,0.23250,1.00000,94.00000
2300.00000,2940.00000,52.87500,0.24269,0.28858,142.38194,0.27856,1.00000,94.00000
2300.00000,2940.00000,53.37500,0.17687,0.38904,6.26079,0.33095,1.00000,94.00000
2300.00000,2940.00000,54.37500,0.18463,0.33239,14.14287,0.39224,1.00000,94.00000
2300.00000,2940.00000,54.87500,0.20583,0.29386,37.00185,0.41892,1.00000,94.00000
2300.00000,2940.00000,56.37500,0.17697,0.25204,13.47738,0.39492,1.00000,94.00000
2300.00000,2940.00000,56.87500,0.20777,0.16728,30.27704,0.38774,1.00000,94.00000
2300.00000,2940.00000,59.37500,0.32627,0.10809,709.21893,0.13098,1.00000,94.00000
2300.00000,2940.00000,59.87500,0.27708,0.20060,309.38190,0.21726,1.00000,94.00000
2300.00000,2940.00000,60.37500,0.24786,0.25687,108.78162,0.29616,1.00000,94.00000
2300.00000,2940.00000,60.87500,0.20848,0.33911,26.21812,0.36350,1.00000,94.00000
6700.00000,7980.00000,50.50000,0.24848,0.26763,176.15854,0.28776,1.00000,96.00000
6700.00000,7980.00000,55.00000,0.21142,0.31972,32.05135,0.30819,1.00000,96.00000
4100.00000,14420.00000,31.75000,0.20578,0.26005,40.31980,0.60647,1.00000,97.00000
4100.00000,14420.00000,32.25000,0.24592,0.24116,144.87580,0.34927,1.00000,97.00000
4100.00000,14420.00000,32.75000,0.26179,0.22052,297.22036,0.33710,1.00000,97.00000
4100.00000,14420.00000,33.25000,0.24894,0.19689,218.91349,0.39855,1.00000,97.00000
4100.00000,14420.00000,33.75000,0.27641,0.08973,512.95634,0.28888,1.00000,97.00000
4100.00000,14420.00000,34.25000,0.29622,0.06495,1665.95550,0.21433,1.00000,97.00000
4100.00000,14420.00000,38.75000,0.37080,0.25091,138.91523,0.17586,1.00000,97.00000
4100.00000,14420.00000,47.25000,0.25124,0.24873,142.90756,0.33240,1.00000,97.00000
4100.00000,14420.00000,47.75000,0.22964,0.30600,67.24876,0.31943,1.00000,97.00000
1900.00000,7700.00000,55.62500,0.13952,0.44125,1.22258,0.27386,1.00000,98.00000
1900.00000,7700.00000,67.62500,0.21062,0.35451,138.25969,0.25977,1.00000,98.00000
4500.00000,10780.00000,46.25000,0.22437,0.26638,109.75287,0.42234,1.00000,99.00000
4500.00000,10780.00000,47.75000,0.18977,0.31918,18.78865,0.38631,1.00000,99.00000
4500.00000,10780.00000,48.75000,0.19680,0.32744,26.10644,0.33415,1.00000,99.00000
700.00000,6300.00000,32.25000,0.38398,0.06268,7925.95260,0.18039,2.00000,1.00000
700.00000,6300.00000,32.75000,0.37824,0.04734,7580.77010,0.14707,2.00000,1.00000
700.00000,6300.00000,33.25000,0.35718,0.05823,6458.16280,0.12384,2.00000,1.00000
700.00000,6300.00000,33.75000,0.33200,0.04756,4095.72460,0.16346,2.00000,1.00000
700.00000,6300.00000,34.25000,0.34909,0.00846,5480.79610,0.20236,2.00000,1.00000
700.00000,6300.00000,34.75000,0.33380,0.00643,4400.53130,0.81790,2.00000,1.00000
700.00000,6300.00000,35.25000,0.34902,0.00888,5804.98070,0.38995,2.00000,1.00000
700.00000,6300.00000,35.75000,0.33840,0.03093,4869.20270,0.21961,2.00000,1.00000
700.00000,6300.00000,36.25000,0.32989,0.05882,4261.08730,0.19113,2.00000,1.00000
700.00000,6300.00000,36.75000,0.34514,0.05681,5635.39880,0.11222,2.00000,1.00000
700.00000,6300.00000,37.25000,0.34714,0.06814,5742.31810,0.10950,2.00000,1.00000
700.00000,6300.00000,53.75000,0.30477,0.13618,2380.78130,0.80454,2.00000,1.00000
700.00000,6300.00000,54.25000,0.30043,0.13211,2133.89750,0.52608,2.00000,1.00000
700.00000,6300.00000,54.75000,0.27740,0.16693,1261.24440,0.36392,2.00000,1.00000
700.00000,6300.00000,55.25000,0.25542,0.21368,825.18194,0.35237,2.00000,1.00000
700.00000,6300.00000,63.75000,0.36565,0.03323,7013.02710,0.22109,2.00000,1.00000
700.00000,6300.00000,64.25000,0.36885,0.03599,7142.40270,0.43580,2.00000,1.00000
700.00000,6300.00000,64.75000,0.36038,0.05221,6725.01390,0.22027,2.00000,1.00000
700.00000,6300.00000,65.25000,0.38503,0.04259,7972.72010,0.22327,2.00000,1.00000
700.00000,6300.00000,65.75000,0.36300,0.04660,6862.74650,0.20908,2.00000,1.00000
700.00000,6300.00000,66.25000,0.34396,0.07888,5449.90710,0.28893,2.00000,1.00000
700.00000,6300.00000,66.75000,0.37594,0.06704,7498.09800,0.23634,2.00000,1.00000
700.00000,6300.00000,67.25000,0.37892,0.08429,7664.31970,0.16206,2.00000,1.00000
700.00000,6300.00000,71.75000,0.34886,0.06079,5986.29050,0.04233,2.00000,1.00000
700.00000,6300.00000,72.25000,0.34663,0.08675,5768.06770,0.06083,2.00000,1.00000
6100.00000,7700.00000,38.87500,0.29570,0.16139,1921.41930,0.37811,2.00000,2.00000
6100.00000,7700.00000,45.87500,0.32071,0.09713,2807.86420,0.33834,2.00000,2.00000
6100.00000,7700.00000,46.37500,0.31195,0.05286,2698.75240,0.34927,2.00000,2.00000
6100.00000,7700.00000,46.87500,0.32183,0.07518,3282.82680,0.25287,2.00000,2.00000
6100.00000,7700.00000,48.87500,0.32303,0.15279,3510.45370,0.07270,2.00000,2.00000
6100.00000,7700.00000,72.37500,0.27442,0.18618,1275.43270,0.76050,2.00000,2.00000
7700.00000,12740.00000,38.62500,0.32482,0.04202,3589.09980,0.24799,2.00000,3.00000
7700.00000,12740.00000,40.62500,0.37777,0.00000,7455.17080,0.19525,2.00000,3.00000
7700.00000,12740.00000,41.62500,0.37000,0.00000,7137.47930,0.14048,2.00000,3.00000
7700.00000,12740.00000,44.12500,0.34735,0.04343,5795.13070,0.07596,2.00000,3.00000
7700.00000,12740.00000,44.62500,0.34502,0.07192,5593.70050,0.10151,2.00000,3.00000
7700.00000,12740.00000,45.12500,0.30996,0.08174,2724.87030,0.25188,2.00000,3.00000
7700.00000,12740.00000,45.62500,0.31377,0.11199,2922.38180,0.15103,2.00000,3.00000
7700.00000,12740.00000,49.12500,0.26577,0.16872,1616.52630,0.40876,2.00000,3.00000
7700.00000,12740.00000,49.62500,0.27150,0.16713,1853.60060,0.42396,2.00000,3.00000
7700.00000,12740.00000,50.12500,0.23846,0.22543,1083.27900,0.77681,2.00000,3.00000
7700.00000,12740.00000,50.62500,0.27914,0.19882,1842.66330,0.25214,2.00000,3.00000
7700.00000,12740.00000,51.62500,0.31171,0.16781,2893.38600,0.18016,2.00000,3.00000
7700.00000,12740.00000,54.12500,0.33213,0.10144,4519.10790,0.17509,2.00000,3.00000
7700.00000,12740.00000,54.62500,0.34200,0.08047,5312.92410,0.11535,2.00000,3.00000
7700.00000,12740.00000,55.12500,0.35130,0.07833,6153.47520,0.18910,2.00000,3.00000
7700.00000,12740.00000,55.62500,0.33146,0.09662,4562.16650,0.25625,2.00000,3.00000
7700.00000,12740.00000,56.12500,0.32638,0.12597,4173.23980,0.26986,2.00000,3.00000
7700.00000,12740.00000,58.12500,0.31973,0.07633,3831.10330,0.30050,2.00000,3.00000
7700.00000,12740.00000,58.62500,0.32653,0.08788,4001.10310,0.18698,2.00000,3.00000
7700.00000,12740.00000,60.12500,0.33481,0.03296,4974.38840,0.15123,2.00000,3.00000
7700.00000,12740.00000,60.62500,0.32345,0.05724,4245.80810,0.17055,2.00000,3.00000
7700.00000,12740.00000,61.12500,0.34200,0.08277,5350.04170,0.12242,2.00000,3.00000
7700.00000,12740.00000,62.62500,0.28845,0.13544,1971.98850,0.36619,2.00000,3.00000
7700.00000,12740.00000,63.12500,0.29428,0.13164,2216.82960,0.23894,2.00000,3.00000
9500.00000,4060.00000,33.37500,0.35419,0.02414,6729.41820,0.16034,2.00000,4.00000
9500.00000,4060.00000,33.87500,0.35378,0.00800,6727.69750,0.18798,2.00000,4.00000
9500.00000,4060.00000,34.37500,0.20827,0.02680,3800.23580,0.30995,2.00000,4.00000
9500.00000,4060.00000,34.87500,0.06006,0.00149,8014.40320,0.27549,2.00000,4.00000
9500.00000,4060.00000,35.37500,0.01989,0.02887,5536.62160,0.41478,2.00000,4.00000
9500.00000,4060.00000,35.87500,0.07292,0.02359,6722.72650,0.39107,2.00000,4.00000
9500.00000,4060.00000,36.37500,0.33763,0.05884,5626.96220,0.30237,2.00000,4.00000
9500.00000,4060.00000,36.87500,0.33443,0.07317,5429.78870,0.50506,2.00000,4.00000
9500.00000,4060.00000,37.37500,0.33417,0.07615,4952.95430,0.72496,2.00000,4.00000
9500.00000,4060.00000,37.87500,0.32431,0.13267,4428.52710,0.51307,2.00000,4.00000
9500.00000,4060.00000,38.37500,0.26908,0.20128,2009.28840,0.55632,2.00000,4.00000
9500.00000,4060.00000,38.87500,0.28658,0.17163,2031.79840,0.82126,2.00000,4.00000
9500.00000,4060.00000,39.37500,0.24647,0.25580,944.62641,0.59992,2.00000,4.00000
9500.00000,4060.00000,39.87500,0.28545,0.18185,2557.99140,0.30543,2.00000,4.00000
9500.00000,4060.00000,40.37500,0.28815,0.14146,2830.53520,0.29187,2.00000,4.00000
9500.00000,4060.00000,40.87500,0.27032,0.17223,2181.37560,0.27536,2.00000,4.00000
9500.00000,4060.00000,42.87500,0.25438,0.12680,1150.80830,0.90653,2.00000,4.00000
9500.00000,4060.00000,43.37500,0.29405,0.10306,2216.42510,0.42104,2.00000,4.00000
9500.00000,4060.00000,43.87500,0.29960,0.08211,2147.69310,0.82825,2.00000,4.00000
9500.00000,4060.00000,44.37500,0.29682,0.10490,2005.52870,0.99123,2.00000,4.00000
9500.00000,4060.00000,44.87500,0.27672,0.17539,1229.24170,1.00000,2.00000,4.00000
9500.00000,4060.00000,46.87500,0.28681,0.03438,1541.26060,0.98499,2.00000,4.00000
9500.00000,4060.00000,47.37500,0.27227,0.03325,931.43582,0.89633,2.00000,4.00000
9500.00000,4060.00000,47.87500,0.06550,0.07529,1.74994,0.99848,2.00000,4.00000
9500.00000,4060.00000,48.37500,0.16431,0.02542,29.06153,0.89878,2.00000,4.00000
9500.00000,4060.00000,50.87500,0.31442,0.05461,2888.85390,0.35151,2.00000,4.00000
9500.00000,4060.00000,51.37500,0.32638,0.04719,3430.66790,0.20066,2.00000,4.00000
9500.00000,4060.00000,51.87500,0.31101,0.05228,2648.91370,0.21249,2.00000,4.00000
9500.00000,4060.00000,52.37500,0.27302,0.09533,1234.31180,0.33203,2.00000,4.00000
9500.00000,4060.00000,52.87500,0.25318,0.17036,637.20259,0.27050,2.00000,4.00000
9500.00000,4060.00000,53.37500,0.29138,0.10502,1841.21150,0.22847,2.00000,4.00000
9500.00000,4060.00000,55.87500,0.31728,0.13067,3173.34460,0.11854,2.00000,4.00000
9500.00000,4060.00000,56.37500,0.33028,0.09576,4250.76430,0.13202,2.00000,4.00000
9500.00000,4060.00000,56.87500,0.30071,0.15444,2382.42120,0.27413,2.00000,4.00000
9500.00000,4060.00000,57.37500,0.25694,0.27933,1000.58850,0.34734,2.00000,4.00000
9500.00000,4060.00000,58.87500,0.30194,0.16672,2324.89410,0.42636,2.00000,4.00000
9500.00000,4060.00000,59.37500,0.33954,0.08301,5076.02960,0.27115,2.00000,4.00000
9500.00000,4060.00000,59.87500,0.35622,0.04371,6560.40660,0.10956,2.00000,4.00000
9500.00000,4060.00000,60.37500,0.35996,0.01970,6716.55370,0.08926,2.00000,4.00000
9500.00000,4060.00000,60.87500,0.34805,0.03197,5844.45820,0.12923,2.00000,4.00000
9500.00000,4060.00000,61.37500,0.34879,0.03875,5994.12320,0.14502,2.00000,4.00000
9500.00000,4060.00000,61.87500,0.34575,0.01631,6095.58280,0.17676,2.00000,4.00000
9500.00000,4060.00000,64.87500,0.32989,0.12680,4063.52020,0.46454,2.00000,4.00000
9500.00000,4060.00000,65.37500,0.30539,0.18381,2260.61160,0.80920,2.00000,4.00000
9500.00000,4060.00000,65.87500,0.33192,0.14777,3639.29580,0.25804,2.00000,4.00000
9500.00000,4060.00000,67.87500,0.34813,0.09898,5518.45980,0.11778,2.00000,4.00000
2900.00000,3220.00000,47.25000,0.34990,0.00000,5941.38670,0.14279,2.00000,5.00000
2900.00000,3220.00000,49.25000,0.35564,0.01089,6413.03390,0.11705,2.00000,5.00000
2900.00000,3220.00000,49.75000,0.35328,0.01971,6119.44290,0.10200,2.00000,5.00000
2900.00000,3220.00000,50.25000,0.34663,0.01952,5612.69740,0.14463,2.00000,5.00000
2900.00000,3220.00000,66.75000,0.32153,0.09771,3312.52100,0.95706,2.00000,5.00000
2900.00000,3220.00000,67.25000,0.30313,0.14239,1995.18210,0.94958,2.00000,5.00000
2900.00000,3220.00000,67.75000,0.31572,0.10628,2702.46990,0.69692,2.00000,5.00000
2900.00000,3220.00000,68.25000,0.29143,0.12698,1670.58140,0.93605,2.00000,5.00000
2900.00000,3220.00000,68.75000,0.29669,0.17219,2061.26700,0.66514,2.00000,5.00000
2900.00000,3220.00000,69.25000,0.33883,0.11763,4984.42370,0.17654,2.00000,5.00000
2900.00000,3220.00000,69.75000,0.32948,0.06688,4429.62980,0.27040,2.00000,5.00000
2900.00000,3220.00000,70.25000,0.34701,0.05893,5758.63260,0.10766,2.00000,5.00000
2900.00000,3220.00000,71.75000,0.38001,0.00000,7683.99190,0.09362,2.00000,5.00000
5900.00000,980.00000,38.50000,0.38353,0.00538,7910.19680,0.12218,2.00000,6.00000
5900.00000,980.00000,39.00000,0.37183,0.01314,7298.16320,0.13325,2.00000,6.00000
5900.00000,980.00000,39.50000,0.37733,0.00540,7575.50850,0.16220,2.00000,6.00000
5900.00000,980.00000,40.00000,0.36084,0.00192,6635.89000,0.21860,2.00000,6.00000
5900.00000,980.00000,40.50000,0.34475,0.03244,5435.70060,0.59282,2.00000,6.00000
5900.00000,980.00000,41.00000,0.33790,0.05612,5115.56110,0.31610,2.00000,6.00000
5900.00000,980.00000,41.50000,0.31879,0.04608,3701.37730,0.80924,2.00000,6.00000
5900.00000,980.00000,42.00000,0.32103,0.04114,3846.34280,0.39663,2.00000,6.00000
5900.00000,980.00000,42.50000,0.29960,0.01853,3002.15090,0.95789,2.00000,6.00000
5900.00000,980.00000,43.00000,0.32312,0.02291,4276.94190,0.91088,2.00000,6.00000
5900.00000,980.00000,43.50000,0.33598,0.05459,5382.18700,0.24776,2.00000,6.00000
5900.00000,980.00000,54.50000,0.34397,0.00927,4941.74810,0.30607,2.00000,6.00000
5900.00000,980.00000,55.00000,0.32073,0.08925,1275.47820,0.43501,2.00000,6.00000
5900.00000,980.00000,55.50000,0.37093,0.07009,1085.66390,0.26240,2.00000,6.00000
5900.00000,980.00000,56.00000,0.36563,0.12736,58.63497,0.86359,2.00000,6.00000
5900.00000,980.00000,56.50000,0.33605,0.34963,0.75897,0.85719,2.00000,6.00000
5900.00000,980.00000,57.00000,0.25195,0.27569,1.71430,0.98639,2.00000,6.00000
5900.00000,980.00000,58.50000,0.30428,0.06250,2338.86180,0.57033,2.00000,6.00000
5900.00000,980.00000,59.00000,0.33755,0.02244,4822.43870,0.31010,2.00000,6.00000
5900.00000,980.00000,59.50000,0.33093,0.00606,4779.29260,0.31702,2.00000,6.00000
5900.00000,980.00000,60.00000,0.34198,0.01092,5671.47440,0.17867,2.00000,6.00000
5900.00000,980.00000,60.50000,0.33635,0.00211,5103.05620,0.27732,2.00000,6.00000
5900.00000,980.00000,61.00000,0.32556,0.00005,5969.71330,0.24673,2.00000,6.00000
5900.00000,980.00000,61.50000,0.30366,0.00800,4397.72360,0.31368,2.00000,6.00000
5900.00000,980.00000,62.00000,0.29913,0.03032,4356.01850,0.26346,2.00000,6.00000
5900.00000,980.00000,62.50000,0.31373,0.04467,3705.97910,0.26146,2.00000,6.00000
5900.00000,980.00000,63.00000,0.30826,0.09352,3080.48190,0.26942,2.00000,6.00000
5900.00000,980.00000,63.50000,0.31257,0.06226,3170.88480,0.35427,2.00000,6.00000
5900.00000,980.00000,64.00000,0.27861,0.09426,1347.92980,0.75876,2.00000,6.00000
5900.00000,980.00000,64.50000,0.32432,0.05309,4067.33750,0.19145,2.00000,6.00000
5900.00000,980.00000,65.00000,0.33121,0.04871,4560.72480,0.17561,2.00000,6.00000
5900.00000,980.00000,65.50000,0.34168,0.00917,5434.29620,0.14477,2.00000,6.00000
5900.00000,980.00000,66.00000,0.32589,0.01215,4380.29230,0.19153,2.00000,6.00000
5900.00000,980.00000,66.50000,0.33353,0.00000,5162.91050,0.28663,2.00000,6.00000
5900.00000,980.00000,67.00000,0.31319,0.00000,3187.92770,0.75207,2.00000,6.00000
5900.00000,980.00000,67.50000,0.32105,0.00567,3808.89860,0.30408,2.00000,6.00000
5900.00000,980.00000,69.50000,0.31127,0.05763,2700.50530,0.35285,2.00000,6.00000
5900.00000,980.00000,72.00000,0.33350,0.01716,4882.63310,0.12097,2.00000,6.00000
5900.00000,980.00000,72.50000,0.33247,0.01784,4737.75240,0.13814,2.00000,6.00000
5900.00000,980.00000,73.50000,0.29962,0.08782,2386.97400,0.40050,2.00000,6.00000
1500.00000,5740.00000,31.00000,0.33356,0.00000,4650.11910,1.00000,2.00000,7.00000
1500.00000,5740.00000,31.50000,0.33001,0.00000,4249.87870,0.99410,2.00000,7.00000
1500.00000,5740.00000,32.00000,0.33852,0.01781,5048.32560,0.88833,2.00000,7.00000
1500.00000,5740.00000,32.50000,0.32514,0.03989,3708.52560,0.92933,2.00000,7.00000
1500.00000,5740.00000,33.00000,0.29991,0.10199,2182.29620,0.73937,2.00000,7.00000
1500.00000,5740.00000,33.50000,0.29758,0.12337,2034.76380,0.30837,2.00000,7.00000
1500.00000,5740.00000,34.00000,0.27902,0.13035,1349.13000,0.26354,2.00000,7.00000
1500.00000,5740.00000,34.50000,0.33399,0.06239,4437.57490,0.10847,2.00000,7.00000
1500.00000,5740.00000,35.00000,0.33196,0.04319,4233.30760,0.12108,2.00000,7.00000
1500.00000,5740.00000,35.50000,0.31651,0.04531,3042.55450,0.13456,2.00000,7.00000
1500.00000,5740.00000,36.00000,0.31000,0.07921,2660.26110,0.10256,2.00000,7.00000
1500.00000,5740.00000,37.00000,0.32962,0.03875,4063.63150,0.07184,2.00000,7.00000
1500.00000,5740.00000,37.50000,0.33272,0.06296,4292.18060,0.06502,2.00000,7.00000
1500.00000,5740.00000,38.00000,0.33896,0.03182,5128.69130,0.08443,2.00000,7.00000
1500.00000,5740.00000,38.50000,0.34263,0.05058,5386.86450,0.11954,2.00000,7.00000
1500.00000,5740.00000,39.00000,0.34434,0.04233,5509.29580,0.12762,2.00000,7.00000
1500.00000,5740.00000,39.50000,0.34533,0.04779,5669.92460,0.11512,2.00000,7.00000
1500.00000,5740.00000,40.00000,0.35161,0.07672,6248.86470,0.08573,2.00000,7.00000
1500.00000,5740.00000,40.50000,0.34271,0.12393,5367.20170,0.07336,2.00000,7.00000
1500.00000,5740.00000,48.00000,0.34905,0.06284,5836.42290,0.15851,2.00000,7.00000
1500.00000,5740.00000,48.50000,0.33277,0.04265,4300.96660,0.11574,2.00000,7.00000
1500.00000,5740.00000,49.00000,0.34362,0.01264,4845.41430,0.03771,2.00000,7.00000
1500.00000,5740.00000,49.50000,0.33204,0.03853,4245.83940,0.03619,2.00000,7.00000
1500.00000,5740.00000,50.00000,0.32434,0.05244,3555.13550,0.05320,2.00000,7.00000
1500.00000,5740.00000,50.50000,0.30182,0.17444,2184.73480,0.06296,2.00000,7.00000
1500.00000,5740.00000,54.00000,0.34851,0.04545,6274.38270,0.18941,2.00000,7.00000
1500.00000,5740.00000,54.50000,0.33728,0.08898,5360.16610,0.20200,2.00000,7.00000
1500.00000,5740.00000,62.50000,0.31480,0.12290,2990.44310,0.40937,2.00000,7.00000
1500.00000,5740.00000,63.00000,0.33305,0.08553,4663.70200,0.19040,2.00000,7.00000
1500.00000,5740.00000,71.50000,0.35264,0.02116,6185.88860,0.06971,2.00000,7.00000
5900.00000,11620.00000,24.37500,0.33150,0.06958,4362.86010,0.29435,2.00000,8.00000
5900.00000,11620.00000,24.87500,0.34239,0.04966,5359.22620,0.13832,2.00000,8.00000
5900.00000,11620.00000,25.37500,0.34192,0.06471,5189.85080,0.10025,2.00000,8.00000
5900.00000,11620.00000,26.87500,0.34349,0.03280,4981.79370,0.19929,2.00000,8.00000
5900.00000,11620.00000,28.87500,0.33818,0.02233,4997.72590,0.78114,2.00000,8.00000
5900.00000,11620.00000,29.37500,0.32055,0.06299,3601.35010,0.29552,2.00000,8.00000
5900.00000,11620.00000,31.37500,0.34367,0.04844,5412.36110,0.14032,2.00000,8.00000
5900.00000,11620.00000,31.87500,0.33066,0.08792,3080.61790,0.10099,2.00000,8.00000
5900.00000,11620.00000,34.37500,0.20343,0.33473,0.80912,0.76625,2.00000,8.00000
5900.00000,11620.00000,40.87500,0.34601,0.06102,5470.10460,0.09237,2.00000,8.00000
5900.00000,11620.00000,41.37500,0.34521,0.03650,5481.64060,0.15828,2.00000,8.00000
5900.00000,11620.00000,41.87500,0.33533,0.05411,4526.49970,0.31005,2.00000,8.00000
5900.00000,11620.00000,42.87500,0.29780,0.12536,1958.94470,0.82765,2.00000,8.00000
5900.00000,11620.00000,43.37500,0.29534,0.17130,1916.31600,0.81823,2.00000,8.00000
5900.00000,11620.00000,43.87500,0.29817,0.10808,1979.32700,0.88509,2.00000,8.00000
5900.00000,11620.00000,44.37500,0.32238,0.06195,3820.66680,0.24918,2.00000,8.00000
5900.00000,11620.00000,44.87500,0.33406,0.08438,4458.03710,0.16707,2.00000,8.00000
5900.00000,11620.00000,45.87500,0.34421,0.03738,5469.75350,0.16446,2.00000,8.00000
5900.00000,11620.00000,48.87500,0.33931,0.07872,5057.90820,0.20838,2.00000,8.00000
5900.00000,11620.00000,49.37500,0.33982,0.11001,5126.65670,0.20273,2.00000,8.00000
5900.00000,11620.00000,52.87500,0.34659,0.00006,5742.41550,0.29738,2.00000,8.00000
5900.00000,11620.00000,53.37500,0.30809,0.00000,2599.84760,0.29003,2.00000,8.00000
5900.00000,11620.00000,54.37500,0.34846,0.00000,5981.20590,0.14209,2.00000,8.00000
5900.00000,11620.00000,54.87500,0.35627,0.00000,6536.86590,0.15898,2.00000,8.00000
5900.00000,11620.00000,55.87500,0.32762,0.09105,4311.62090,0.14126,2.00000,8.00000
5900.00000,11620.00000,56.37500,0.32112,0.14599,3762.42370,0.17250,2.00000,8.00000
5900.00000,11620.00000,56.87500,0.32693,0.13617,4237.21520,0.19520,2.00000,8.00000
5900.00000,11620.00000,57.87500,0.34800,0.10192,6051.93270,0.12986,2.00000,8.00000
5900.00000,11620.00000,58.37500,0.29782,0.08393,4747.86290,0.12681,2.00000,8.00000
5900.00000,11620.00000,58.87500,0.28190,0.08650,3321.52970,0.34444,2.00000,8.00000
5900.00000,11620.00000,59.37500,0.30326,0.16250,2884.43190,0.28417,2.00000,8.00000
5900.00000,11620.00000,59.87500,0.29861,0.16770,2251.04020,0.23494,2.00000,8.00000
5900.00000,11620.00000,60.37500,0.27365,0.21630,1229.84660,0.37569,2.00000,8.00000
5900.00000,11620.00000,60.87500,0.28644,0.14217,1592.88560,0.37427,2.00000,8.00000
5900.00000,11620.00000,61.37500,0.34046,0.07854,5316.24020,0.17023,2.00000,8.00000
5900.00000,11620.00000,61.87500,0.34747,0.07531,6043.98560,0.15671,2.00000,8.00000
